Movie Name,Genre,Ratings,Voting Counts,Duration
Marriage Bites,Horror,3.7,150.0,109.0
Echo,Horror,,,111.0
Dummy,Horror,2.6,111.0,78.0
The Guy Who Didn't Like Musicals: Reprised!,Horror,8.1,46.0,
Scream Lives,Horror,,,60.0
"Tomorrow, You Pretty Ghost",Horror,6.6,25.0,
2:59,Horror,,,
Neighbor,Horror,6.3,31.0,
Dare Kasan to Asobo,Horror,4.4,7.0,
Sick & Twisted Tales,Horror,,,
The Grimm Backward,Horror,,,72.0
Snake Manor,Horror,4.2,51.0,
Tales from the Shiny DIner,Horror,2.8,26.0,
Do Not Look,Horror,6.8,12.0,98.0
Nar'sata: Sekutu Setan,Horror,5.7,20.0,135.0
Daemonium,Horror,6.9,21.0,82.0
Wrecked,Horror,5.5,13.0,87.0
Driller Killer 2,Horror,,,
Tape Me,Horror,4.6,24.0,122.0
Attack of the Kraken,Horror,4.5,16.0,
Amityverse: Infinity,Horror,6.0,41.0,
Tiba Tiba Setan,Horror,5.3,26.0,113.0
Incubation,Horror,6.2,7.0,
The Mountain,Horror,,,97.0
Creature of the Pines,Horror,7.7,7.0,
In My Blood,Horror,,,20.0
Dark Distortion,Horror,4.7,50.0,94.0
Dual,Horror,,,
Friday the 69th,Horror,7.9,35.0,93.0
Alive Till Dawn,Horror,4.0,10.0,90.0
I Love Paris,Horror,8.4,6.0,
Grace of God,Horror,5.4,12.0,
Slaughter Night,Horror,7.4,66.0,71.0
My Neighbor Is a Witch,Horror,4.7,104.0,94.0
"The Hole, 309 Days to the Bloodiest Tragedy",Horror,6.1,16.0,113.0
Death Mask,Horror,,,80.0
Resurrection: A Biohazard Story,Horror,7.5,98.0,74.0
Más caliente que el infierno,Horror,5.7,34.0,77.0
Air Shift,Horror,4.9,53.0,90.0
Pemuja,Horror,6.4,43.0,92.0
Death Marriage,Horror,7.9,8.0,
Recorded 2,Horror,5.5,43.0,
Spoiling You,Horror,,,107.0
Cracula,Horror,8.4,5.0,97.0
Give Me Something Good,Horror,8.2,10.0,40.0
Red Days 2: Cecilia,Horror,6.4,14.0,110.0
Eric,Horror,7.5,522.0,132.0
Songko,Horror,,,108.0
Give Me Back My Body!,Horror,4.4,39.0,81.0
Ghostfluencer,Horror,5.4,9.0,105.0
Zorr,Horror,5.1,10.0,128.0
Dark Places,Horror,5.3,28.0,
The Beast of Riverside Hollow,Horror,7.2,15.0,107.0
The Cigarette,Horror,2.8,19.0,83.0
Haunted House,Horror,,,64.0
Zir-i Cin 4: Nesep Bagi,Horror,4.8,41.0,
Krampus in Space,Horror,4.3,33.0,75.0
La isla de las Muñecas,Horror,8.0,11.0,
Toe Tags,Horror,,,
Karen the Beauty Queen Butcher,Horror,3.0,54.0,102.0
Mr. Reset and the Society of Turnbuckle & Bone,Horror,7.6,29.0,63.0
The Second Child,Horror,5.6,8.0,104.0
Rom Coms Must Die,Horror,8.1,8.0,
The House on Lidderman Street,Horror,,,80.0
Blood Secret,Horror,,,81.0
The Vampire Project,Horror,5.8,22.0,98.0
After-School Exorcism Club: Girls' Night,Horror,,,87.0
Ghost Country,Horror,3.5,22.0,
Dead Mail,Horror,,,
Velvicide,Horror,5.4,50.0,
Lords of the Darkness,Horror,,,99.0
Death Came Knocking,Horror,,,
Poon,Horror,,,
Until You're Alone,Horror,,,107.0
Tropical Parasite,Horror,,,80.0
The Hellgate,Horror,5.3,43.0,
Fey,Horror,5.4,5.0,100.0
Muffled,Horror,,,
Rubber Nose Massacre,Horror,7.8,14.0,79.0
Si wang zhi wo: Gui qian shou,Horror,7.6,22.0,112.0
Hüddam 6: Cinnet,Horror,3.5,44.0,
Say Cheese,Horror,5.4,43.0,69.0
CarousHELL 4,Horror,4.9,36.0,66.0
Life at Sandy's,Horror,8.3,10.0,75.0
Mamochka,Horror,6.5,59.0,96.0
Anumana Pakshi,Horror,,,
Juvenile Inspector,Horror,,,
Hellmare,Horror,8.9,14.0,80.0
