Movie Name,Genre,Ratings,Voting Counts,Duration
Xuan ji wei zhi zhen guo shen ding,Action,,,72.0
Kaiju Tengoku,Action,,,
Grey Wolf,Action,,,59.0
The Young Tank Commander,Action,,,70.0
The Object Movie,Action,,,94.0
Les Contes De Floresia,Action,,,
The Taken: Chapter One - The Arrival,Action,,,62.0
Reel Too Real,Action,,,97.0
Mark my Words,Action,,,
Kumbh,Action,,,
The Border Baby,Action,,,96.0
Cage Rage,Action,,,
Blood Mandate,Action,,,62.0
Ransom the Twist of Deception,Action,,,46.0
Bai Fa Mo Nv zhuan: Xue Feng Huang,Action,7.2,52.0,72.0
A Storm of Syndicates,Action,,,
Run,Action,,,95.0
Rayudu Gari Thaluka,Action,8.5,1600.0,151.0
Fist of Fury: The Winds of Jingwu,Action,,,80.0
Peer Pressure,Action,,,
The Milkman: Director's Cut,Action,,,
Wa Make: De Film,Action,5.9,18.0,
B.M.Ts Plan B 2,Action,,,67.0
Ichata Love Ammabadunu Konabadunu,Action,8.8,1000.0,149.0
Nangong Cheng,Action,7.2,10.0,197.0
The Jiddy Movie,Action,,,
The Great Money Robbery,Action,,,97.0
Until the Very Last Page,Action,,,100.0
Multiverso,Action,,,
